Timestamp,TrafficCount
2020-01-20 00:00:00,8488.00
2020-01-20 01:00:00,2230.00
2020-01-20 02:00:00,3697.00
2020-01-20 03:00:00,11280.00
2020-01-20 04:00:00,16491.00
2020-01-20 05:00:00,10788.00
2020-01-20 06:00:00,14480.00
2020-01-20 07:00:00,21771.00
2020-01-20 08:00:00,20297.00
2020-01-20 09:00:00,19872.00
2020-01-20 10:00:00,24799.00
2020-01-20 11:00:00,23768.00
2020-01-20 12:00:00,16991.00
2020-01-20 13:00:00,13233.00
2020-01-20 14:00:00,17545.00
2020-01-20 15:00:00,11758.00
2020-01-20 16:00:00,14420.00
2020-01-20 17:00:00,12385.00
2020-01-20 18:00:00,7163.00
2020-01-20 19:00:00,4634.00
2020-01-20 20:00:00,3707.00
2020-01-20 21:00:00,2485.00
2020-01-20 22:00:00,3215.00
2020-01-20 23:00:00,3354.00
2020-01-21 00:00:00,1566.00
2020-01-21 01:00:00,1733.00
2020-01-21 02:00:00,1863.00
2020-01-21 03:00:00,1664.00
2020-01-21 04:00:00,1685.00
2020-01-21 05:00:00,3689.00
2020-01-21 06:00:00,14349.00
2020-01-21 07:00:00,12529.00
2020-01-21 08:00:00,12413.00
2020-01-21 09:00:00,18202.00
2020-01-21 10:00:00,23975.00
2020-01-21 11:00:00,21589.00
2020-01-21 12:00:00,19514.00
2020-01-21 13:00:00,19346.00
2020-01-21 14:00:00,21114.00
2020-01-21 15:00:00,17595.00
2020-01-21 16:00:00,18957.00
2020-01-21 17:00:00,13419.00
2020-01-21 18:00:00,6938.00
2020-01-21 19:00:00,5548.00
2020-01-21 20:00:00,3308.00
2020-01-21 21:00:00,2737.00
2020-01-21 22:00:00,2282.00
2020-01-21 23:00:00,2475.00
2020-01-22 00:00:00,2502.00
2020-01-22 01:00:00,762.00
2020-01-22 02:00:00,517.00
2020-01-22 03:00:00,1375.00
2020-01-22 04:00:00,1933.00
2020-01-22 05:00:00,4825.00
2020-01-22 06:00:00,9449.00
2020-01-22 07:00:00,11107.00
2020-01-22 08:00:00,10735.00
2020-01-22 09:00:00,15662.00
2020-01-22 10:00:00,22676.00
2020-01-22 11:00:00,21582.00
2020-01-22 12:00:00,16349.00
2020-01-22 13:00:00,15082.00
2020-01-22 14:00:00,25055.00
2020-01-22 15:00:00,17232.00
2020-01-22 16:00:00,13041.00
2020-01-22 17:00:00,13265.00
2020-01-22 18:00:00,13494.00
2020-01-22 19:00:00,6337.00
2020-01-22 20:00:00,4985.00
2020-01-22 21:00:00,5429.00
2020-01-22 22:00:00,5676.00
2020-01-22 23:00:00,4347.00
2020-01-23 00:00:00,3474.00
2020-01-23 01:00:00,3688.00
2020-01-23 02:00:00,3362.00
2020-01-23 03:00:00,3045.00
2020-01-23 04:00:00,5199.00
2020-01-23 05:00:00,5374.00
2020-01-23 06:00:00,6196.00
2020-01-23 07:00:00,13676.00
2020-01-23 08:00:00,15179.00
2020-01-23 09:00:00,15646.00
2020-01-23 10:00:00,26350.00
2020-01-23 11:00:00,28650.00
2020-01-23 12:00:00,17427.00
2020-01-23 13:00:00,19528.00
2020-01-23 14:00:00,21681.00
2020-01-23 15:00:00,17311.00
2020-01-23 16:00:00,20774.00
2020-01-23 17:00:00,23597.00
2020-01-23 18:00:00,16613.00
2020-01-23 19:00:00,8823.00
2020-01-23 20:00:00,4198.00
2020-01-23 21:00:00,4796.00
2020-01-23 22:00:00,4306.00
2020-01-23 23:00:00,4248.00
2020-01-24 00:00:00,1919.00
