Timestamp,TrafficCount
2020-01-20 00:00:00,12391.00
2020-01-20 01:00:00,7810.00
2020-01-20 02:00:00,7465.00
2020-01-20 03:00:00,7882.00
2020-01-20 04:00:00,10762.00
2020-01-20 05:00:00,20626.00
2020-01-20 06:00:00,46015.00
2020-01-20 07:00:00,65593.00
2020-01-20 08:00:00,90323.00
2020-01-20 09:00:00,146207.00
2020-01-20 10:00:00,162514.00
2020-01-20 11:00:00,178279.00
2020-01-20 12:00:00,118995.00
2020-01-20 13:00:00,108726.00
2020-01-20 14:00:00,163868.00
2020-01-20 15:00:00,168032.00
2020-01-20 16:00:00,158714.00
2020-01-20 17:00:00,126804.00
2020-01-20 18:00:00,62207.00
2020-01-20 19:00:00,22746.00
2020-01-20 20:00:00,17147.00
2020-01-20 21:00:00,15217.00
2020-01-20 22:00:00,14600.00
2020-01-20 23:00:00,16701.00
2020-01-21 00:00:00,10441.00
2020-01-21 01:00:00,9739.00
2020-01-21 02:00:00,11345.00
2020-01-21 03:00:00,9295.00
2020-01-21 04:00:00,9533.00
2020-01-21 05:00:00,23609.00
2020-01-21 06:00:00,38382.00
2020-01-21 07:00:00,62245.00
2020-01-21 08:00:00,79752.00
2020-01-21 09:00:00,133153.00
2020-01-21 10:00:00,171263.00
2020-01-21 11:00:00,176208.00
2020-01-21 12:00:00,121722.00
2020-01-21 13:00:00,114490.00
2020-01-21 14:00:00,178173.00
2020-01-21 15:00:00,180479.00
2020-01-21 16:00:00,165043.00
2020-01-21 17:00:00,168257.00
2020-01-21 18:00:00,99470.00
2020-01-21 19:00:00,40994.00
2020-01-21 20:00:00,26557.00
2020-01-21 21:00:00,18937.00
2020-01-21 22:00:00,17577.00
2020-01-21 23:00:00,20955.00
2020-01-22 00:00:00,16707.00
2020-01-22 01:00:00,10757.00
2020-01-22 02:00:00,10654.00
2020-01-22 03:00:00,15126.00
2020-01-22 04:00:00,12295.00
2020-01-22 05:00:00,25134.00
2020-01-22 06:00:00,54153.00
2020-01-22 07:00:00,88522.00
2020-01-22 08:00:00,90606.00
2020-01-22 09:00:00,166167.00
2020-01-22 10:00:00,186625.00
2020-01-22 11:00:00,190831.00
2020-01-22 12:00:00,123084.00
2020-01-22 13:00:00,123831.00
2020-01-22 14:00:00,170830.00
2020-01-22 15:00:00,181613.00
2020-01-22 16:00:00,157781.00
2020-01-22 17:00:00,140794.00
2020-01-22 18:00:00,71282.00
2020-01-22 19:00:00,39393.00
2020-01-22 20:00:00,34597.00
2020-01-22 21:00:00,23235.00
